Clean_Name,corr_score_min,corr_score_mean,corr_score_var,data_points,UNS
INCO ALLOY G-3 INCO ALLOYS INTERNATIONAL INC,0.3705117131325855,0.5855123637220794,0.06392903921976258,12,N06985
INCO ALLOY G-3 INCO ALLOYS INTERNATIONAL INC INC,0.3368724083414862,0.3382453202946569,3.7697744623180467e-06,2,N06985
INCO C-276 INCO ALLOYS INTERNATIONAL INC,0.5265171996727485,0.7642614283628981,0.06886599105872508,4,N10276
INCOLOY 800,1.0,1.0,0.0,1,N08800
INCOLOY 800 INCO ALLOYS INTERNATIONAL INC,0.48351553818074344,0.9682391269922841,0.010499132384472065,30,N08800
INCOLOY 825 INCO ALLOYS INTERNATIONAL INC,0.6241963505817848,0.9508827071598632,0.006931612699423419,44,N08825
INCOLOY ALLOY 800 INCO ALLOYS INTERNATIONAL INC,0.8732126599952802,0.9659072253170199,0.0029223897263609016,7,N08800
INCOLOY ALLOY 800H INCO ALLOYS INTERNATIONAL INC,0.8304820237218405,0.8831960898893787,0.0017261611178185185,4,N08810
INCOLOY ALLOY 825 INCO ALLOYS INTERNATIONAL INC,0.40440699296371224,0.8568423055819845,0.028176399372363544,23,N08825
INCOLOY ALLOY 825 INCO ALLOYS INTERNATIONAL INC INC,0.7820114830995407,0.9017042134548249,0.00454438331720095,6,N08825
INCONEL 600 HAYNES INTERNATIONAL,0.4013869212466589,0.5994999199845685,0.028975101464031754,5,N06600
INCONEL 600 INCO ALLOYS INTERNATIONAL INC,0.29129302224118986,0.8895424486439044,0.03149067240855849,89,N06600
INCONEL 600 INCO INTERNATIONAL INC,0.2687459906480854,0.3121246487189905,0.003763415952064996,2,N06600
INCONEL 601,0.9991330307566524,0.9991330307566524,0.0,1,N06601
INCONEL 601 INCO ALLOYS INTERNATIONAL INC,0.500108651548693,0.9674212492373954,0.00820345978763344,43,N06601
INCONEL 617 INCO ALLOYS INTERNATIONAL INC,0.4269084346677318,0.8265178294253831,0.03276183910820812,47,N06617
INCONEL 625 INCO ALLOYS INTERNATIONAL INC,0.4458239130565268,0.7454184486867994,0.011972514287294643,19,N06625
INCONEL 671 INCO INTERNATIONAL INC,0.25361402564749563,0.25361402564749563,0.0,1,
INCONEL 690,0.9873254809439799,0.9873254809439799,0.0,1,N06690
INCONEL 690 INCO ALLOYS INTERNATIONAL INC,0.756304195516401,0.9666524124454745,0.0041031997554154,13,N06690
INCONEL 706 INCO ALLOYS INTERNATIONAL INC,0.6200458888731156,0.6200458888731156,0.0,1,N07702
INCONEL 718 INCO ALLOYS INTERNATIONAL INC,0.9461589647691411,0.9724298609882867,0.0013803199763142348,2,N07718
INCONEL ALLOY 601 INCO ALLOYS INTERNATIONAL INC,0.7492574295712849,0.8625677290988355,0.016015050359996213,3,N06601
INCONEL ALLOY 690 INCO ALLOYS INTERNATIONAL INC,0.9873254809439799,0.9873254809439799,0.0,2,N06690
IRIDIUM,0.9116518111250529,0.9915549510319149,0.0006692193539138656,22,
JESSOP JS700 JESSOP STEEL CO,0.6200458888731156,0.8993600567441462,0.017152798896548728,10,N08700
JESSOP JS700 JESSOP STEEL COMPANY,0.32837239496955695,0.6314697748749005,0.08332591562019177,5,N08700
JS700,0.240116203798801,0.44928974242427727,0.02442647153968412,4,N08700
JS777,0.4013869212466589,0.5672031008149528,0.05453460022463319,3,N08777
KOVAR (29NI-16CO),0.5316848007182561,0.781141877116899,0.007038061579481267,19,
LEAD,0.25,0.8514938242759023,0.03160780429931681,93,L50045
LEAD (99 999 ),0.8195995172906113,0.9231881157000605,0.005978940415475603,18,L50001
LEAD 1 6 SB,0.9999565746089839,0.9999565746089839,0.0,1,
LEAD 1 SB,0.9997395692944301,0.9998077559100329,3.676367018433651e-09,7,
LEAD 6 ANITMONIAL,0.5557591642691968,0.7366853910923545,0.013532173128323636,23,L53110
LEAD 6 ANTIMONIAL,0.4595395509441786,0.7002925040389062,0.014780659582038532,30,L53110
LEAD 6 SB,0.9995661108621847,0.999609475470246,7.521956929255043e-09,4,L53110
LEAD 99 95,0.9991763024314001,0.9992628841170014,8.748291421171433e-09,4,L50045
LEAD 99 96,0.999609463328569,0.999609463328569,0.0,1,L50045
LEAD CHEMICAL,0.6643856189774724,0.9437762547977443,0.012898542139885569,18,L51120
LOW ALLOY STEEL,0.6769924925288455,0.8553090056308119,0.023850445991276854,3,
LOW CARBON STEEL,0.5623818557528477,0.775885885738324,0.09116794164007827,2,G10100
LOW CARBON STEEL - 0 27 CU,0.993575498846656,0.993575498846656,0.0,1,K12810
LOW CARBON STEEL-0 27 CU,0.9427755595944493,0.9660827376591248,0.0010864490986769789,2,K12810
LOW-CARBON STEEL,0.46800691460129545,0.8975177046087828,0.02287885607242796,14,G10100
M1A,0.7966397701969122,0.7966397701969122,0.0,1,
MAGNESIUM,0.25,0.7084974678312678,0.11911107760716917,86,
MAGNESIUM ALLOY AZ61A,0.5456999379736752,0.8192362998152184,0.029930835654864603,8,M11610
MAGNESIUM AND ALLOYS,0.25,0.25,0.0,1,
MAGNESIUM G,0.4607739209084347,0.4607739209084347,0.0,1,
MF-1 CARBON STEEL,0.9873254809439799,0.99155032062932,5.354781110047245e-05,3,
MILD STEEL,0.7483576064939353,0.9544105395036263,0.004435467613118308,13,G10100
MOLYBDENUM,0.9266284080291267,0.9611628140832873,0.0023852504030272862,2,
MONEL 400,0.34136462737440865,0.7428073771583069,0.06377442733082453,18,N04400
MONEL 400 HAYNES INTERNATIONAL,0.4013869212466589,0.5690873685345567,0.028729620885423128,6,N04400
MONEL 400 INCO ALLOYS INTERNATIONAL INC,0.25,0.9352754005678817,0.019297819769300367,101,N04400
MONEL 400 INCO ALLOYS INTERNATIONAL INC INC,0.756304195516401,0.775455566530368,0.0007900585434233917,3,N04400
MONEL K-500 INCO ALLOY INTERNATIONAL INC,0.8725028695491559,0.8725028695491559,0.0,1,N05500
MONEL K-500 INCO ALLOYS INTERNATIONAL INC,0.4659554245485504,0.9059935973095213,0.046511806704541886,6,N05500
MONIT,,,0.0,0,S44635
MP35N,0.46800691460129545,0.8128218437530864,0.08924266042062326,3,R30035
MULTIMET,0.412949445986653,0.8142496794899192,0.05974647485330555,29,R30155
MULTIMET HAYNES INTERNATIONAL,0.412949445986653,0.8906008447210305,0.04052740261397658,78,R30155
MULTIMET INCO ALLOYS INTERNATIONAL INC,0.7323389228356325,0.8194842828285518,0.013184891879688458,3,R30155
MUNTZ METAL,0.25,0.5682455297011516,0.09768167056765582,96,C28000
NAVAL BRASS,0.25,0.5868421052631579,0.09676651735722287,95,C46400
NI-20CR-1SI,0.4536958096060714,0.649028169669046,0.022279818506656102,4,N06009
NI-27 CR,0.3608998227975916,0.36890070356264454,0.00012802818603318867,2,
NI-27 CR-4 AL,0.43883638827026494,0.44626609893816815,0.00011040120121751038,2,
NI-30-19P,0.48986165536421117,0.745586137913872,0.06542679932292556,4,
NI-AL BRONZE,0.9329385073952491,0.9329385073952491,0.0,1,C63000
NI-CR-MO,0.9116518111250529,0.9116518111250529,0.0,2,J02500
NI-RESIST I,0.9714549827555224,0.9753526768897733,3.038403912834681e-05,2,F41000
NI-RESIST TYPE 1,0.4483402378845171,0.4483402378845171,0.0,1,F41000
NI-RESIST TYPE 2,0.4170246112844971,0.7139179388554854,0.038058741344715326,6,F41002
NI-RESIST TYPE 3,0.6121942524106965,0.917188080893938,0.01943164647331143,11,F41004
NI-RESIST TYPE 4,0.4595395509441786,0.4595395509441786,0.0,1,F41005
NI-RESIST TYPE1,0.4112918086306602,0.5779562463003514,0.013599390576581579,16,F41000
NI-RESIST TYPE2,0.3522554274768786,0.47911781551421967,0.013645056431410096,7,F41002
NI-RESIST TYPED2,0.39705954537956056,0.39705954537956056,0.0,1,F43000
NICKEL,0.43458798967609363,0.8990914724578921,0.05193147203117336,6,N02200
NICKEL -SILVER,1.0,1.0,0.0,1,
NICKEL 200,0.25,0.9210917973675521,0.018089240895515075,230,N02200
NICKEL 201,0.4013869212466589,0.7264370993615683,0.03314820827986077,20,N02201
NICKEL 400,0.6254728157127875,0.9505072666779879,0.013055848726791169,20,N04400
NICKEL 600,0.9991330307566524,0.9994506956328486,1.0575983399681245e-07,3,N06600
NICKEL 625,0.8748793102046425,0.9554245834931795,0.004865655786843825,3,N06625
NICKEL 825,0.99349103510689,0.99349103510689,0.0,1,N08825
NICKEL ALLOY,0.9997829541468991,0.9997829541468991,0.0,2,N10001
NICKEL ALLOY B,0.8231510589669936,0.9068683547642455,0.003163513787345819,9,N10001
NICKEL ALLOY C,0.9691685472112547,0.9906078718632411,0.00013868653737307565,12,N10002
NICKEL B-2,0.9873254809439799,0.9912558522677506,3.0895637485438415e-05,2,N10665
NICKEL BRONZE (88 5CU-5SN-5NI-1 5SI),0.6200458888731156,0.6200458888731156,0.0,1,C94700
NICKEL C-276,0.9952713111454883,0.9959969644364295,1.053145397307773e-06,2,N10276
NICKEL C-4,0.9997829541468991,0.9997829541468991,0.0,1,N06455
NICKEL G,0.9873254809439799,0.9912983960447341,3.1568108795601576e-05,2,N06007
NICKEL G-2,0.9978386199262116,0.9978386199262116,0.0,1,N06975
NICKEL G-3,0.993575498846656,0.993575498846656,0.0,1,N06985
NICKEL SILVER,0.25,0.8166666666666667,0.09345238095238093,15,
NICKEL- SILVER,0.25,0.7980769230769231,0.06136877828054299,52,
NICKEL- SILVER 55-18,0.6329980904609674,0.6329980904609674,0.0,1,C77000
NICKEL- SILVER 65-18,0.6241963505817848,0.6241963505817848,0.0,1,C74500
NICKEL- SILVER 75-20,0.7067270923753284,0.7067270923753284,0.0,1,C73200
NICKEL-20CR,1.0,1.0,0.0,1,
NICKEL-SILVER,0.25,0.7788461538461539,0.056634615384615394,26,
NICKEL-SILVER 18 N,1.0,1.0,0.0,2,
NICKEL-SILVER 18 NI,1.0,1.0,0.0,1,
NIMONIC ALLOY 75,0.744921859773347,0.8646354795826624,0.01003802959786103,4,
NIOBIUM,0.4013869212466589,0.8976640872335797,0.022800184989527555,146,R04210
NIOBIUM ALLOY,0.6724323818751058,0.8345432503925921,0.007073696801859695,7,
NIOBIUM-25TA,0.43062255242977826,0.9101117363370127,0.026195165248089392,21,
NITRONIC 50,,,0.0,0,S20910
OFE COPPER,0.991473160522178,0.991473160522178,0.0,1,C10100
OSMIUM,0.25,0.7263661148010278,0.08325428912825895,15,
OXYGEN FREE EXTRA LOW PHOSPHORUS COPPER,0.802882239451631,0.9385257966163121,0.003335395836653381,10,C10300
PALLADIUM,0.25,0.6730816975767141,0.09508107893749651,15,P03980
PHOSPHOR BRONZE,0.6986344247631282,0.7706235407831947,0.005733741172085176,5,C51100
PHOSPHOR BRONZE 5,1.0,1.0,0.0,2,C51000
PHOSPHOR BRONZE 5 SN,0.23903118555382596,0.7569003855581631,0.06525062046732086,103,C51000
PHOSPHOR BRONZE 8,1.0,1.0,0.0,1,C52100
PHOSPHOR BRONZE 8 SN,0.25,0.7954190816600784,0.0655002175956917,99,C52100
PHOSPHOR BRONZE- 5 SN,0.75,0.75,0.0,1,C51000
PHOSPHOR BRONZE- 8 SN,0.75,0.75,0.0,1,C52100
PHOSPHOR COPPER,0.25,0.7757731958762887,0.06313090635738833,97,C12200
PHOSPHOR DEOXIDIZED COPPER,0.26862700464496647,0.7561376974839294,0.05428533271425526,12,C14200
PLATINUM,0.25,0.9116324616000792,0.02812115693168121,85,P04995
PLATNIUM,0.9792503710240241,0.9792503710240241,0.0,4,P04995
PURE AL,0.9394452483054478,0.9877605845206516,0.00038202303574229286,9,A91199
PURE TITANIUM,0.32672287568395414,0.6067737791228663,0.05197075632438487,8,
RED BRASS,0.25,0.7916788246258649,0.05900382753765505,110,C23000
REMANIT 2800,0.9999891428915452,0.9999891428915452,0.0,1,
RHODIUM,0.6643856189774724,0.9720759265571884,0.0051823579975382285,25,P05990
RUTHENIUM,0.5,0.9173242501189824,0.026705250877431048,21,
SANICRO 28,0.34319282241791993,0.7951000896516689,0.0443673356372917,27,N08028
SEA-CURE,,,0.0,0,S44660
SILICON BRONZE,0.35902390712593446,0.8115671609153022,0.052224724456024975,7,C65500
SILICON BRONZE HIGH,0.25,0.7994424712168483,0.056424372323602354,119,C65500
SILICON BRONZE LOW,0.25,0.7757731958762887,0.06313090635738833,97,C65100
SILVER,0.25,0.8799210171414954,0.05455348182393811,169,P07010
SOLDER (SN-50PB),0.9695479867189051,0.9695479867189051,0.0,1,L55030
SOLDER (SN-60PB ON CU),0.9952713111454883,0.9952713111454883,0.0,1,L13600
STEEL,0.6769924925288455,0.9199848256082722,0.013674935542469733,15,G10100
STELLITE 6,0.9832519361552844,0.9832519361552844,0.0,1,
STRUCTURAL CARBON STEEL,0.9175110654168201,0.9815768085119955,0.0006199056553222356,25,G10100
STRUCTURAL COPPER STEEL,0.9461589647691411,0.9904397028651513,0.00025110610625515823,22,K12810
STRUCTURAL STEEL,0.8044806038373891,0.8541431627430912,0.002030018697885173,3,G10100
T-317L,0.9873254809439799,0.9873254809439799,0.0,1,S31703
TA-MO ALLOY,0.9987007572074322,0.9994803028829728,4.501418224104775e-07,10,
TA-MO ALLOY (0 TA),0.9978386199262116,0.9978386199262116,0.0,1,
TA-MO ALLOY (10 1 TA),0.9978386199262116,0.9978386199262116,0.0,1,
TA-MO ALLOY (20 1 TA),0.9978386199262116,0.9978386199262116,0.0,1,
TA-MO ALLOY (30 0 TA),0.9987007572074322,0.9987007572074322,0.0,1,
TA-MO ALLOY (40 0 TA),0.9987007572074322,0.9987007572074322,0.0,1,
TA-MO ALLOY (50 0 TA),0.9987007572074322,0.9987007572074322,0.0,1,
TA-MO ALLOY (61 2 TA),0.9987007572074322,0.9987007572074322,0.0,1,
TA-MO ALLOY (82 8 TA),0.9987007572074322,0.9987007572074322,0.0,1,
TA-MO ALLOY (91 4 TA),0.9987007572074322,0.9987007572074322,0.0,1,
TAC-4CO-3NI-1CR,0.9987007572074322,0.9987007572074322,0.0,2,
TANTALUM,0.25,0.9371914298764584,0.03300445610123717,134,R05210
TANTALUM COMMERCIAL SHEET,0.9893899157238002,0.9893899157238002,0.0,4,R05210
TANTALUM HIGH PURITY,0.9893899157238002,0.9893899157238002,0.0,4,R05210
TI-10-2-3,0.744921859773347,0.8865844322746518,0.01410369932202378,6,
TI-3-8-6-4-4,0.6014104886149799,0.8875545818771652,0.019626746247926912,15,R58640
TI-3AL-2 5V,0.3471241605772494,0.8369498782443356,0.0564629202250498,12,
TI-3AL-2 5V ASTM GRADE 9,0.8725028695491559,0.8725028695491559,0.0,1,
TI-3AL-2 5V GRADE 9,0.5623818557528477,0.9143640914173252,0.023283173330109524,10,
TI-550,0.756304195516401,0.8889745465857963,0.008881880244434448,8,
TI-5TA,0.6160483210529383,0.9013382694562022,0.02566978724621788,8,
TI-6-2-1- 8,1.0,1.0,0.0,1,
TI-6-2-1-0 8,0.7598955428230338,0.8893950887158314,0.00864798925437599,6,
TI-6-2-4-6,0.5476226924115957,0.8538498948153939,0.03256487238611854,9,R56260
TI-6-4,0.9995661108621847,0.9996745831466385,4.706494597852173e-08,4,R56400
TI-6-4 GRADE 5,0.6466035652395312,0.8235536959360092,0.030133381972197688,3,R56400
TIN,0.25,0.5606795355419788,0.1297579580657576,203,
TIN (99 2),0.9956972201374479,0.9956972201374479,0.0,1,L13014
TIN (99 75),0.9956972201374479,0.9956972201374479,0.0,1,L13008
TIN BRASS,0.9989167933168429,0.9995231674765417,2.3274362381061616e-07,5,C44200
TIN HARD,1.0,1.0,0.0,3,
TIN SOFT,1.0,1.0,0.0,3,
TITANIUM,0.25,0.9150296679477279,0.026645945954037704,516,
TITANIUM + 0 4PD,0.6241963505817848,0.8017233608029044,0.06303167871609905,2,
TITANIUM + 0 54PD,0.9714549827555224,0.9714549827555224,0.0,1,
TITANIUM + 0 54PT,0.9792503710240241,0.9792503710240241,0.0,1,
TITANIUM D-4,0.9718383546484143,0.9782510888935564,3.761986938906273e-05,3,
TITANIUM D-5,0.9650371442379205,0.9650371442379205,0.0,1,
TITANIUM GRADE 1,0.24117084769457908,0.7566207444572624,0.1196212368926743,4,R50250
TITANIUM GRADE 12,0.25,0.9332078863163178,0.022007399064219356,59,R53400
TITANIUM GRADE 16,1.0,1.0,0.0,9,
TITANIUM GRADE 18,1.0,1.0,0.0,9,
TITANIUM GRADE 2,0.25,0.7379335609997877,0.10590876731983614,33,R50400
TITANIUM GRADE 5,0.5129809820463254,0.851523520201924,0.03664739511177079,6,R56400
TITANIUM GRADE 7,0.40369440861835026,0.9437922017790453,0.01085480800645676,97,R52400
TITANIUM GRADE 9,0.49785916284315224,0.8812186184438185,0.0223090300702128,44,
TITANIUM UNALLOYED,0.9808424938355541,0.9960391922237899,2.3517442669575534e-05,16,
TRANSAGE 207,0.4504285198486958,0.802044159925041,0.04721169756872871,8,
TUNGSTEN,,,0.0,0,
UDDEHOLM ALLOY 904L,0.9329385073952491,0.9760635554925731,0.0013959822621336009,3,N08904
UNALLOYED GRAY CAST IRON F10001,0.7820114830995407,0.7973614961957498,0.0004712458041075847,2,
UNALLOYED TITANIUM,0.9995661108621847,0.9995661108621847,0.0,4,
WC-2TAC-3TIC,0.9987007572074322,0.9987007572074322,0.0,2,
WC-5TAC,0.9987007572074322,0.9987007572074322,0.0,2,
WC-6CO,0.9987007572074322,0.9987007572074322,0.0,2,
WC-8NI-2MO-3CR,0.9987007572074322,0.9987007572074322,0.0,2,
WC-9CO,0.9987007572074322,0.9987007572074322,0.0,2,
WHITE IRON,0.5947986391060673,0.5947986391060673,0.0,1,F45000
WORTHITE,0.6133359318238177,0.8676665327344356,0.014079432692775196,16,J95150
YELLOW BRASS,0.812711509291959,0.812711509291959,0.0,1,C27000
ZINC,0.6285099898418801,0.9315833308148548,0.0060800287559937645,53,Z13001
ZINC 99 97,0.7686217868402407,0.8648663574088248,0.006363711333603858,7,Z13001
ZIRCALOY 2,0.5080054164221279,0.7460919856270603,0.027230542298293345,5,R60802
ZIRCONIUM,0.25,0.8403211615419669,0.07476204173079116,26,R60701
ZK60A,0.7067270923753284,0.7067270923753284,0.0,1,
ZR702,0.25,0.9297821116447994,0.01489084835987862,190,R60702
ZR704,0.7343611355735556,0.8515830500970316,0.015018084434203797,16,R60704
ZR705,0.5623818557528477,0.9071755449448188,0.01565378342769662,51,R60705
ZR7O2,0.9792503710240241,0.9792503710240241,0.0,1,R60702
